#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
HSPA8	BAG1	0	0	0	0	0	0	0	0	0	0	0.999
HSPA8	DNAJC6	0	0	0	0	0	0	0	0	0	0	0.999
HSPA8	STIP1	0	0	0	0	0	0	0	0	0	0	0.999
HSPA8	STUB1	0	0	0	0	0	0	0	0	0	0	0.999
HSPA8	BAG2	0	0	0	0	0	0	0	0	0	0	0.999
HSPA8	DNAJB1	0	0	0	0	0	0	0	0	0	0	0.999
HSPA8	HSP90AA1	0	0	0	0	0	0	0	0	0	0	0.999
HSPA8	DNAJA1	0	0	0	0	0	0	0	0	0	0	0.999
HSPA8	BAG3	0	0	0	0	0	0	0	0	0	0	0.999
HSPA8	DNAJC5	0	0	0	0	0	0	0	0	0	0	0.998
