#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CYCS	CASP9	0	0	0	0	0	0	0	0	0	0	0.999
CYCS	MT-CYB	0	0	0	0	0	0	0	0	0	0	0.999
CYCS	APAF1	0	0	0	0	0	0	0	0	0	0	0.999
CYCS	CYC1	0	0	0	0	0	0	0	0	0	0	0.999
CYCS	UQCRFS1	0	0	0	0	0	0	0	0	0	0	0.999
CYCS	COX5B	0	0	0	0	0	0	0	0	0	0	0.998
CYCS	MT-CO2	0	0	0	0	0	0	0	0	0	0	0.998
CYCS	COX4I1	0	0	0	0	0	0	0	0	0	0	0.997
CYCS	COX5A	0	0	0	0	0	0	0	0	0	0	0.997
CYCS	UQCRH	0	0	0	0	0	0	0	0	0	0	0.997
